p,r,mipo
157037,1,0:2 23:9 24:1 
157049,1,0:3 23:24 24:1 
157051,1,0:2 23:7 24:1 
157057,1,0:10 23:102 24:1 
157061,1,0:2 23:15 24:1 
157081,1,0:26 23:11 24:1 
157103,1,0:5 23:186 24:1 
157109,1,0:2 23:9 24:1 
157127,1,0:5 23:10 24:1 
157133,1,0:2 23:59 24:1 
157141,1,0:2 23:46 24:1 
157163,1,0:2 23:102 24:1 
157177,1,0:13 23:36 24:1 
157181,1,0:2 23:9 24:1 
157189,1,0:10 23:5 24:1 
157207,1,0:5 23:117 24:1 
157211,1,0:2 23:77 24:1 
157217,1,0:3 23:23 24:1 
157219,1,0:2 23:112 24:1 
157229,1,0:2 23:11 24:1 
157231,1,0:3 23:26 24:1 
157243,1,0:3 23:32 24:1 
157247,1,0:5 23:57 24:1 
157253,1,0:2 23:2 24:1 
157259,1,0:2 23:77 24:1 
157271,1,0:7 23:53 24:1 
157273,1,0:5 23:22 24:1 
157277,1,0:3 23:49 24:1 
157279,1,0:3 23:136 24:1 
157291,1,0:2 23:6 24:1 
157303,1,0:3 23:38 24:1 
157307,1,0:2 23:91 24:1 
157321,1,0:7 23:48 24:1 
157327,1,0:3 23:25 24:1 
157349,1,0:2 23:49 24:1 
157351,1,0:21 23:75 24:1 
157363,1,0:2 23:63 24:1 
157393,1,0:5 23:10 24:1 
157411,1,0:2 23:7 24:1 
157427,1,0:2 23:166 24:1 
157429,1,0:2 23:1 24:1 
157433,1,0:3 23:58 24:1 
157457,1,0:3 23:49 24:1 
157477,1,0:2 23:58 24:1 
157483,1,0:2 23:18 24:1 
157489,1,0:7 23:116 24:1 
157513,1,0:10 23:42 24:1 
157519,1,0:6 23:3 24:1 
157523,1,0:2 23:56 24:1 
157543,1,0:3 23:52 24:1 
157559,1,0:17 23:98 24:1 
157561,1,0:11 23:3 24:1 
157571,1,0:2 23:5 24:1 
157579,1,0:2 23:13 24:1 
157627,1,0:2 23:35 24:1 
157637,1,0:2 23:2 24:1 
157639,1,0:3 23:23 24:1 
157649,1,0:3 23:26 24:1 
157667,1,0:2 23:2 24:1 
157669,1,0:10 23:6 24:1 
157679,1,0:7 23:5 24:1 
157721,1,0:6 23:14 24:1 
157733,1,0:2 23:10 24:1 
157739,1,0:2 23:36 24:1 
157747,1,0:2 23:13 24:1 
157769,1,0:3 23:38 24:1 
157771,1,0:2 23:56 24:1 
157793,1,0:3 23:22 24:1 
157799,1,0:11 23:20 24:1 
157813,1,0:2 23:34 24:1 
157823,1,0:5 23:122 24:1 
157831,1,0:15 23:58 24:1 
157837,1,0:2 23:21 24:1 
157841,1,0:3 23:6 24:1 
157867,1,0:2 23:4 24:1 
157877,1,0:3 23:28 24:1 
157889,1,0:3 23:72 24:1 
157897,1,0:7 23:39 24:1 
157901,1,0:2 23:6 24:1 
157907,1,0:2 23:133 24:1 
157931,1,0:2 23:31 24:1 
157933,1,0:2 23:68 24:1 
157951,1,0:3 23:32 24:1 
157991,1,0:11 23:79 24:1 
157999,1,0:3 23:7 24:1 
158003,1,0:2 23:52 24:1 
158009,1,0:3 23:382 24:1 
158017,1,0:7 23:7 24:1 
158029,1,0:2 23:16 24:1 
158047,1,0:5 23:26 24:1 
158071,1,0:6 23:35 24:1 
158077,1,0:5 23:33 24:1 
158113,1,0:5 23:34 24:1 
158129,1,0:3 23:8 24:1 
158141,1,0:2 23:15 24:1 
158143,1,0:5 23:4 24:1 
158161,1,0:7 23:6 24:1 
158189,1,0:2 23:88 24:1 
158201,1,0:3 23:59 24:1 
158209,1,0:11 23:44 24:1 
158227,1,0:3 23:11 24:1 
158231,1,0:13 23:72 24:1 
158233,1,0:5 23:89 24:1 
158243,1,0:2 23:95 24:1 
158261,1,0:3 23:49 24:1 
158269,1,0:2 23:16 24:1 
158293,1,0:2 23:119 24:1 
158303,1,0:5 23:4 24:1 
158329,1,0:13 23:18 24:1 
158341,1,0:2 23:4 24:1 
158351,1,0:13 23:8 24:1 
158357,1,0:2 23:30 24:1 
158359,1,0:11 23:49 24:1 
158363,1,0:2 23:55 24:1 
158371,1,0:2 23:22 24:1 
158393,1,0:3 23:6 24:1 
158407,1,0:3 23:133 24:1 
158419,1,0:2 23:30 24:1 
158429,1,0:2 23:214 24:1 
158443,1,0:3 23:2 24:1 
158449,1,0:19 23:45 24:1 
158489,1,0:3 23:47 24:1 
158507,1,0:2 23:10 24:1 
158519,1,0:7 23:45 24:1 
158527,1,0:6 23:8 24:1 
158537,1,0:3 23:3 24:1 
158551,1,0:7 23:19 24:1 
158563,1,0:2 23:12 24:1 
158567,1,0:5 23:41 24:1 
158573,1,0:2 23:18 24:1 
158581,1,0:7 23:2 24:1 
158591,1,0:11 23:17 24:1 
158597,1,0:2 23:73 24:1 
158611,1,0:2 23:21 24:1 
158617,1,0:5 23:54 24:1 
158621,1,0:3 23:12 24:1 
158633,1,0:3 23:56 24:1 
158647,1,0:5 23:10 24:1 
158657,1,0:3 23:72 24:1 
158663,1,0:7 23:25 24:1 
158699,1,0:2 23:29 24:1 
158731,1,0:11 23:41 24:1 
158747,1,0:5 23:38 24:1 
158749,1,0:2 23:15 24:1 
158759,1,0:23 23:13 24:1 
158761,1,0:23 23:13 24:1 
158771,1,0:2 23:32 24:1 
158777,1,0:3 23:117 24:1 
158791,1,0:3 23:1 24:1 
158803,1,0:2 23:237 24:1 
158843,1,0:2 23:45 24:1 
158849,1,0:3 23:45 24:1 
158863,1,0:10 23:17 24:1 
158867,1,0:2 23:35 24:1 
158881,1,0:13 23:26 24:1 
158909,1,0:2 23:52 24:1 
158923,1,0:2 23:23 24:1 
158927,1,0:5 23:8 24:1 
158941,1,0:2 23:6 24:1 
158959,1,0:3 23:48 24:1 
158981,1,0:2 23:77 24:1 
158993,1,0:3 23:101 24:1 
159013,1,0:6 23:8 24:1 
159017,1,0:3 23:16 24:1 
159023,1,0:5 23:3 24:1 
159059,1,0:2 23:13 24:1 
159073,1,0:7 23:63 24:1 
159079,1,0:3 23:26 24:1 
159097,1,0:5 23:50 24:1 
159113,1,0:3 23:33 24:1 
159119,1,0:7 23:84 24:1 
159157,1,0:2 23:40 24:1 
159161,1,0:3 23:2 24:1 
159167,1,0:5 23:18 24:1 
159169,1,0:7 23:108 24:1 
159179,1,0:2 23:125 24:1 
159191,1,0:7 23:37 24:1 
159193,1,0:5 23:26 24:1 
159199,1,0:12 23:30 24:1 
159209,1,0:3 23:3 24:1 
159223,1,0:5 23:74 24:1 
159227,1,0:2 23:59 24:1 
159233,1,0:3 23:50 24:1 
159287,1,0:5 23:62 24:1 
159293,1,0:2 23:18 24:1 
159311,1,0:11 23:21 24:1 
159319,1,0:6 23:31 24:1 
159337,1,0:5 23:124 24:1 
159347,1,0:2 23:10 24:1 
159349,1,0:2 23:2 24:1 
159361,1,0:7 23:71 24:1 
159389,1,0:2 23:117 24:1 
159403,1,0:5 23:94 24:1 
159407,1,0:5 23:26 24:1 
159421,1,0:6 23:14 24:1 
159431,1,0:23 23:29 24:1 
159437,1,0:2 23:46 24:1 
159457,1,0:5 23:29 24:1 
159463,1,0:3 23:37 24:1 
159469,1,0:2 23:77 24:1 
159473,1,0:3 23:14 24:1 
159491,1,0:2 23:144 24:1 
159499,1,0:3 23:18 24:1 
159503,1,0:5 23:2 24:1 
159521,1,0:3 23:11 24:1 
159539,1,0:2 23:15 24:1 
159541,1,0:2 23:68 24:1 
159553,1,0:5 23:244 24:1 
159563,1,0:2 23:117 24:1 
159569,1,0:3 23:20 24:1 
159571,1,0:2 23:28 24:1 
159589,1,0:2 23:1 24:1 
159617,1,0:3 23:19 24:1 
159623,1,0:5 23:44 24:1 
159629,1,0:3 23:2 24:1 
159631,1,0:6 23:26 24:1 
159667,1,0:2 23:18 24:1 
159671,1,0:7 23:19 24:1 
159673,1,0:5 23:30 24:1 
159683,1,0:2 23:1 24:1 
159697,1,0:5 23:69 24:1 
159701,1,0:2 23:124 24:1 
159707,1,0:2 23:76 24:1 
159721,1,0:17 23:44 24:1 
159737,1,0:3 23:223 24:1 
159739,1,0:22 23:4 24:1 
159763,1,0:2 23:109 24:1 
159769,1,0:29 23:37 24:1 
159773,1,0:2 23:82 24:1 
159779,1,0:2 23:162 24:1 
159787,1,0:2 23:60 24:1 
159791,1,0:7 23:11 24:1 
159793,1,0:5 23:37 24:1 
159799,1,0:3 23:56 24:1 
159811,1,0:11 23:1 24:1 
159833,1,0:3 23:134 24:1 
159839,1,0:7 23:33 24:1 
159853,1,0:22 23:33 24:1 
159857,1,0:3 23:3 24:1 
159869,1,0:2 23:87 24:1 
159871,1,0:6 23:14 24:1 
159899,1,0:2 23:10 24:1 
159911,1,0:11 23:1 24:1 
159931,1,0:3 23:29 24:1 
159937,1,0:10 23:15 24:1 
159977,1,0:3 23:86 24:1 
159979,1,0:2 23:20 24:1 
160001,1,0:3 23:27 24:1 
160009,1,0:7 23:40 24:1 
160019,1,0:2 23:64 24:1 
160031,1,0:11 23:8 24:1 
160033,1,0:7 23:24 24:1 
160049,1,0:3 23:2 24:1 
160073,1,0:5 23:21 24:1 
160079,1,0:17 23:79 24:1 
160081,1,0:28 23:25 24:1 
160087,1,0:3 23:19 24:1 
160091,1,0:7 23:138 24:1 
160093,1,0:5 23:3 24:1 
160117,1,0:2 23:33 24:1 
160141,1,0:2 23:173 24:1 
160159,1,0:3 23:7 24:1 
160163,1,0:2 23:23 24:1 
160169,1,0:3 23:84 24:1 
160183,1,0:3 23:14 24:1 
160201,1,0:7 23:7 24:1 
160207,1,0:3 23:21 24:1 
160217,1,0:3 23:82 24:1 
160231,1,0:11 23:10 24:1 
160243,1,0:14 23:35 24:1 
160253,1,0:2 23:17 24:1 
160309,1,0:6 23:178 24:1 
160313,1,0:3 23:86 24:1 
160319,1,0:11 23:107 24:1 
160343,1,0:5 23:22 24:1 
160357,1,0:2 23:11 24:1 
160367,1,0:5 23:43 24:1 
160373,1,0:2 23:194 24:1 
160387,1,0:2 23:5 24:1 
160397,1,0:2 23:274 24:1 
160403,1,0:2 23:62 24:1 
160409,1,0:3 23:53 24:1 
160423,1,0:6 23:37 24:1 
160441,1,0:11 23:5 24:1 
160453,1,0:2 23:26 24:1 
160481,1,0:3 23:43 24:1 
160483,1,0:3 23:17 24:1 
160499,1,0:2 23:8 24:1 
160507,1,0:2 23:63 24:1 
160541,1,0:2 23:10 24:1 
160553,1,0:3 23:36 24:1 
160579,1,0:2 23:13 24:1 
160583,1,0:5 23:15 24:1 
160591,1,0:7 23:52 24:1 
160603,1,0:2 23:74 24:1 
160619,1,0:2 23:336 24:1 
160621,1,0:7 23:9 24:1 
160627,1,0:2 23:9 24:1 
160637,1,0:2 23:17 24:1 
160639,1,0:3 23:30 24:1 
160649,1,0:3 23:11 24:1 
160651,1,0:2 23:48 24:1 
160663,1,0:5 23:47 24:1 
160669,1,0:2 23:23 24:1 
160681,1,0:14 23:18 24:1 
160687,1,0:6 23:9 24:1 
160697,1,0:3 23:60 24:1 
160709,1,0:2 23:118 24:1 
160711,1,0:11 23:8 24:1 
160723,1,0:2 23:17 24:1 
160739,1,0:2 23:34 24:1 
160751,1,0:13 23:11 24:1 
160753,1,0:5 23:114 24:1 
160757,1,0:2 23:26 24:1 
160781,1,0:2 23:21 24:1 
160789,1,0:6 23:68 24:1 
160807,1,0:3 23:3 24:1 
160813,1,0:2 23:8 24:1 
160817,1,0:3 23:25 24:1 
160829,1,0:2 23:241 24:1 
160841,1,0:3 23:68 24:1 
160861,1,0:6 23:86 24:1 
160877,1,0:2 23:24 24:1 
160879,1,0:3 23:28 24:1 
160883,1,0:2 23:115 24:1 
160903,1,0:5 23:11 24:1 
160907,1,0:2 23:60 24:1 
160933,1,0:2 23:7 24:1 
160967,1,0:5 23:84 24:1 
160969,1,0:11 23:41 24:1 
160981,1,0:2 23:1 24:1 
160997,1,0:2 23:7 24:1 
161009,1,0:3 23:18 24:1 
161017,1,0:7 23:78 24:1 
161033,1,0:3 23:12 24:1 
161039,1,0:7 23:109 24:1 
161047,1,0:5 23:2 24:1 
161053,1,0:6 23:13 24:1 
161059,1,0:10 23:19 24:1 
161071,1,0:11 23:3 24:1 
161087,1,0:5 23:125 24:1 
161093,1,0:3 23:35 24:1 
161123,1,0:2 23:98 24:1 
161137,1,0:5 23:16 24:1 
161141,1,0:3 23:3 24:1 
161149,1,0:2 23:64 24:1 
161159,1,0:11 23:8 24:1 
161167,1,0:3 23:76 24:1 
161201,1,0:3 23:17 24:1 
161221,1,0:2 23:10 24:1 
161233,1,0:5 23:68 24:1 
161237,1,0:2 23:22 24:1 
161263,1,0:5 23:128 24:1 
161267,1,0:2 23:51 24:1 
161281,1,0:23 23:30 24:1 
161303,1,0:5 23:79 24:1 
161309,1,0:2 23:43 24:1 
161323,1,0:3 23:6 24:1 
161333,1,0:2 23:39 24:1 
161339,1,0:2 23:11 24:1 
161341,1,0:2 23:24 24:1 
161363,1,0:2 23:48 24:1 
161377,1,0:5 23:24 24:1 
161387,1,0:2 23:25 24:1 
161407,1,0:6 23:30 24:1 
161411,1,0:2 23:35 24:1 
161453,1,0:2 23:15 24:1 
161459,1,0:2 23:65 24:1 
161461,1,0:6 23:1 24:1 
161471,1,0:7 23:81 24:1 
161503,1,0:3 23:1 24:1 
161507,1,0:2 23:120 24:1 
161521,1,0:7 23:18 24:1 
161527,1,0:3 23:188 24:1 
161531,1,0:2 23:23 24:1 
161543,1,0:5 23:100 24:1 
161561,1,0:3 23:20 24:1 
161563,1,0:2 23:35 24:1 
161569,1,0:13 23:59 24:1 
161573,1,0:2 23:52 24:1 
161591,1,0:11 23:25 24:1 
161599,1,0:6 23:120 24:1 
161611,1,0:2 23:30 24:1 
161627,1,0:2 23:7 24:1 
161639,1,0:7 23:35 24:1 
161641,1,0:17 23:19 24:1 
161659,1,0:2 23:24 24:1 
161683,1,0:3 23:21 24:1 
161717,1,0:2 23:68 24:1 
161729,1,0:3 23:208 24:1 
161731,1,0:2 23:27 24:1 
161741,1,0:2 23:2 24:1 
161743,1,0:5 23:14 24:1 
161753,1,0:3 23:20 24:1 
161761,1,0:11 23:6 24:1 
161771,1,0:6 23:124 24:1 
161773,1,0:5 23:1 24:1 
161779,1,0:2 23:97 24:1 
161783,1,0:5 23:115 24:1 
161807,1,0:5 23:214 24:1 
161831,1,0:53 23:18 24:1 
161839,1,0:3 23:42 24:1 
161869,1,0:6 23:14 24:1 
161873,1,0:3 23:3 24:1 
161879,1,0:7 23:69 24:1 
161881,1,0:21 23:9 24:1 
161911,1,0:3 23:2 24:1 
161921,1,0:3 23:25 24:1 
161923,1,0:2 23:39 24:1 
161947,1,0:2 23:9 24:1 
161957,1,0:2 23:29 24:1 
161969,1,0:3 23:7 24:1 
161971,1,0:10 23:6 24:1 
161977,1,0:5 23:72 24:1 
161983,1,0:3 23:74 24:1 
161999,1,0:13 23:22 24:1 
162007,1,0:3 23:27 24:1 
162011,1,0:2 23:23 24:1 
162017,1,0:3 23:51 24:1 
162053,1,0:2 23:73 24:1 
162059,1,0:2 23:26 24:1 
162079,1,0:3 23:13 24:1 
162091,1,0:2 23:5 24:1 
162109,1,0:2 23:13 24:1 
162119,1,0:11 23:28 24:1 
162143,1,0:5 23:143 24:1 
162209,1,0:3 23:74 24:1 
162221,1,0:3 23:20 24:1 
162229,1,0:6 23:5 24:1 
162251,1,0:2 23:12 24:1 
162257,1,0:3 23:81 24:1 
162263,1,0:5 23:3 24:1 
162269,1,0:2 23:216 24:1 
162277,1,0:2 23:2 24:1 
162287,1,0:5 23:13 24:1 
162289,1,0:11 23:7 24:1 
162293,1,0:3 23:237 24:1 
162343,1,0:3 23:10 24:1 
162359,1,0:7 23:4 24:1 
162389,1,0:2 23:57 24:1 
162391,1,0:6 23:40 24:1 
162413,1,0:2 23:2 24:1 
162419,1,0:2 23:4 24:1 
162439,1,0:3 23:46 24:1 
162451,1,0:10 23:17 24:1 
162457,1,0:10 23:9 24:1 
162473,1,0:3 23:135 24:1 
162493,1,0:5 23:2 24:1 
162499,1,0:2 23:45 24:1 
162517,1,0:5 23:58 24:1 
162523,1,0:2 23:74 24:1 
162527,1,0:5 23:251 24:1 
162529,1,0:7 23:1 24:1 
162553,1,0:10 23:69 24:1 
162557,1,0:2 23:33 24:1 
162563,1,0:2 23:35 24:1 
162577,1,0:5 23:21 24:1 
162593,1,0:3 23:15 24:1 
162601,1,0:7 23:20 24:1 
162611,1,0:2 23:12 24:1 
162623,1,0:5 23:61 24:1 
162629,1,0:2 23:67 24:1 
162641,1,0:3 23:116 24:1 
162649,1,0:26 23:54 24:1 
162671,1,0:11 23:6 24:1 
162677,1,0:2 23:125 24:1 
162683,1,0:2 23:47 24:1 
162691,1,0:7 23:1 24:1 
162703,1,0:6 23:30 24:1 
162709,1,0:2 23:19 24:1 
162713,1,0:3 23:33 24:1 
162727,1,0:5 23:22 24:1 
162731,1,0:2 23:86 24:1 
162739,1,0:2 23:4 24:1 
162749,1,0:2 23:7 24:1 
162751,1,0:3 23:164 24:1 
162779,1,0:6 23:5 24:1 
162787,1,0:3 23:53 24:1 
162791,1,0:13 23:3 24:1 
162821,1,0:11 23:45 24:1 
162823,1,0:3 23:1 24:1 
162829,1,0:2 23:13 24:1 
162839,1,0:19 23:19 24:1 
162847,1,0:3 23:39 24:1 
162853,1,0:2 23:92 24:1 
162859,1,0:10 23:33 24:1 
162881,1,0:6 23:31 24:1 
162889,1,0:7 23:32 24:1 
162901,1,0:10 23:12 24:1 
162907,1,0:2 23:53 24:1 
162917,1,0:2 23:41 24:1 
162937,1,0:7 23:13 24:1 
162947,1,0:2 23:2 24:1 
162971,1,0:2 23:113 24:1 
162973,1,0:2 23:129 24:1 
162989,1,0:2 23:27 24:1 
162997,1,0:2 23:17 24:1 
163003,1,0:3 23:60 24:1 
163019,1,0:2 23:296 24:1 
163021,1,0:6 23:38 24:1 
163027,1,0:2 23:66 24:1 
163061,1,0:3 23:129 24:1 
163063,1,0:3 23:108 24:1 
163109,1,0:2 23:2 24:1 
163117,1,0:2 23:16 24:1 
163127,1,0:5 23:30 24:1 
163129,1,0:11 23:69 24:1 
163147,1,0:2 23:139 24:1 
163151,1,0:7 23:20 24:1 
163169,1,0:3 23:24 24:1 
163171,1,0:2 23:39 24:1 
163181,1,0:2 23:58 24:1 
163193,1,0:3 23:123 24:1 
163199,1,0:7 23:5 24:1 
163211,1,0:6 23:46 24:1 
163223,1,0:5 23:86 24:1 
163243,1,0:3 23:41 24:1 
163249,1,0:13 23:97 24:1 
163259,1,0:2 23:54 24:1 
163307,1,0:2 23:17 24:1 
163309,1,0:2 23:59 24:1 
163321,1,0:26 23:17 24:1 
163327,1,0:3 23:7 24:1 
163337,1,0:3 23:277 24:1 
163351,1,0:6 23:1 24:1 
163363,1,0:2 23:14 24:1 
163367,1,0:5 23:20 24:1 
163393,1,0:5 23:9 24:1 
163403,1,0:2 23:11 24:1 
163409,1,0:3 23:77 24:1 
163411,1,0:3 23:29 24:1 
163417,1,0:13 23:6 24:1 
163433,1,0:3 23:28 24:1 
163469,1,0:2 23:117 24:1 
163477,1,0:6 23:9 24:1 
163481,1,0:3 23:105 24:1 
163483,1,0:11 23:112 24:1 
163487,1,0:5 23:13 24:1 
163517,1,0:2 23:50 24:1 
163543,1,0:6 23:5 24:1 
163561,1,0:7 23:39 24:1 
163567,1,0:17 23:19 24:1 
163573,1,0:2 23:56 24:1 
163601,1,0:6 23:29 24:1 
163613,1,0:2 23:47 24:1 
163621,1,0:2 23:25 24:1 
163627,1,0:2 23:52 24:1 
163633,1,0:5 23:16 24:1 
163637,1,0:2 23:19 24:1 
163643,1,0:2 23:19 24:1 
163661,1,0:2 23:4 24:1 
163673,1,0:3 23:3 24:1 
163679,1,0:17 23:138 24:1 
163697,1,0:3 23:7 24:1 
163729,1,0:7 23:138 24:1 
163733,1,0:2 23:8 24:1 
163741,1,0:11 23:1 24:1 
163753,1,0:5 23:24 24:1 
163771,1,0:10 23:16 24:1 
163781,1,0:2 23:25 24:1 
163789,1,0:2 23:19 24:1 
163811,1,0:6 23:15 24:1 
163819,1,0:2 23:64 24:1 
163841,1,0:3 23:1 24:1 
163847,1,0:5 23:35 24:1 
163853,1,0:2 23:8 24:1 
163859,1,0:2 23:13 24:1 
163861,1,0:6 23:16 24:1 
163871,1,0:7 23:1 24:1 
163883,1,0:2 23:149 24:1 
163901,1,0:3 23:28 24:1 
163909,1,0:10 23:40 24:1 
163927,1,0:3 23:57 24:1 
163973,1,0:2 23:99 24:1 
163979,1,0:2 23:150 24:1 
163981,1,0:6 23:15 24:1 
163987,1,0:2 23:2 24:1 
163991,1,0:7 23:11 24:1 
163993,1,0:13 23:11 24:1 
163997,1,0:5 23:111 24:1 
164011,1,0:7 23:32 24:1 
164023,1,0:3 23:137 24:1 
164039,1,0:7 23:27 24:1 
164051,1,0:2 23:85 24:1 
164057,1,0:3 23:10 24:1 
164071,1,0:3 23:2 24:1 
164089,1,0:11 23:49 24:1 
164093,1,0:2 23:18 24:1 
164113,1,0:5 23:18 24:1 
164117,1,0:2 23:15 24:1 
164147,1,0:2 23:73 24:1 
164149,1,0:2 23:7 24:1 
164173,1,0:2 23:5 24:1 
164183,1,0:5 23:4 24:1 
164191,1,0:3 23:31 24:1 
164201,1,0:3 23:15 24:1 
164209,1,0:21 23:18 24:1 
164231,1,0:7 23:33 24:1 
164233,1,0:5 23:24 24:1 
164239,1,0:3 23:40 24:1 
164249,1,0:3 23:9 24:1 
164251,1,0:3 23:20 24:1 
164267,1,0:2 23:26 24:1 
164279,1,0:11 23:1 24:1 
164291,1,0:2 23:41 24:1 
164299,1,0:2 23:126 24:1 
164309,1,0:2 23:13 24:1 
164321,1,0:3 23:181 24:1 
164341,1,0:18 23:1 24:1 
164357,1,0:2 23:122 24:1 
164363,1,0:2 23:36 24:1 
164371,1,0:7 23:30 24:1 
164377,1,0:5 23:60 24:1 
164387,1,0:2 23:77 24:1 
164413,1,0:2 23:49 24:1 
164419,1,0:13 23:28 24:1 
164429,1,0:7 23:221 24:1 
164431,1,0:6 23:79 24:1 
164443,1,0:2 23:1 24:1 
164447,1,0:5 23:177 24:1 
164449,1,0:7 23:45 24:1 
164471,1,0:13 23:51 24:1 
164477,1,0:2 23:48 24:1 
164503,1,0:3 23:22 24:1 
164513,1,0:3 23:14 24:1 
164531,1,0:2 23:79 24:1 
164569,1,0:14 23:46 24:1 
164581,1,0:10 23:47 24:1 
164587,1,0:2 23:31 24:1 
164599,1,0:7 23:4 24:1 
164617,1,0:5 23:9 24:1 
164621,1,0:2 23:10 24:1 
164623,1,0:3 23:58 24:1 
164627,1,0:2 23:10 24:1 
164653,1,0:2 23:128 24:1 
164663,1,0:5 23:69 24:1 
164677,1,0:2 23:63 24:1 
164683,1,0:3 23:116 24:1 
164701,1,0:10 23:14 24:1 
164707,1,0:3 23:22 24:1 
164729,1,0:3 23:48 24:1 
164743,1,0:3 23:12 24:1 
164767,1,0:6 23:83 24:1 
164771,1,0:2 23:21 24:1 
164789,1,0:2 23:17 24:1 
164809,1,0:11 23:14 24:1 
164821,1,0:2 23:11 24:1 
164831,1,0:7 23:189 24:1 
164837,1,0:2 23:7 24:1 
164839,1,0:6 23:19 24:1 
164881,1,0:7 23:97 24:1 
164893,1,0:14 23:120 24:1 
164911,1,0:3 23:41 24:1 
164953,1,0:5 23:3 24:1 
164963,1,0:2 23:16 24:1 
164987,1,0:2 23:46 24:1 
164999,1,0:7 23:110 24:1 
165001,1,0:13 23:19 24:1 
165037,1,0:2 23:22 24:1 
165041,1,0:3 23:81 24:1 
165047,1,0:5 23:8 24:1 
165049,1,0:7 23:103 24:1 
165059,1,0:2 23:17 24:1 
165079,1,0:15 23:94 24:1 
165083,1,0:2 23:97 24:1 
165089,1,0:3 23:33 24:1 
165103,1,0:5 23:1 24:1 
165133,1,0:2 23:49 24:1 
165161,1,0:3 23:8 24:1 
165173,1,0:2 23:52 24:1 
165181,1,0:2 23:47 24:1 
165203,1,0:2 23:158 24:1 
165211,1,0:3 23:27 24:1 
165229,1,0:10 23:63 24:1 
165233,1,0:3 23:1 24:1 
165247,1,0:3 23:10 24:1 
165287,1,0:5 23:39 24:1 
165293,1,0:2 23:16 24:1 
165311,1,0:19 23:14 24:1 
165313,1,0:5 23:42 24:1 
165317,1,0:2 23:128 24:1 
165331,1,0:11 23:53 24:1 
165343,1,0:3 23:13 24:1 
165349,1,0:2 23:90 24:1 
165367,1,0:3 23:32 24:1 
165379,1,0:2 23:92 24:1 
165383,1,0:5 23:38 24:1 
165391,1,0:3 23:50 24:1 
165397,1,0:2 23:43 24:1 
165437,1,0:2 23:283 24:1 
165443,1,0:2 23:36 24:1 
165449,1,0:3 23:58 24:1 
165457,1,0:5 23:54 24:1 
165463,1,0:3 23:68 24:1 
165469,1,0:6 23:21 24:1 
165479,1,0:13 23:9 24:1 
165511,1,0:3 23:30 24:1 
165523,1,0:3 23:6 24:1 
165527,1,0:5 23:68 24:1 
165533,1,0:2 23:59 24:1 
165541,1,0:6 23:41 24:1 
165551,1,0:7 23:4 24:1 
165553,1,0:5 23:65 24:1 
165559,1,0:3 23:5 24:1 
165569,1,0:3 23:46 24:1 
165587,1,0:2 23:99 24:1 
165589,1,0:2 23:5 24:1 
165601,1,0:22 23:36 24:1 
165611,1,0:2 23:14 24:1 
165617,1,0:3 23:69 24:1 
165653,1,0:2 23:17 24:1 
165667,1,0:2 23:55 24:1 
165673,1,0:5 23:3 24:1 
165701,1,0:2 23:4 24:1 
165703,1,0:6 23:52 24:1 
165707,1,0:2 23:47 24:1 
165709,1,0:2 23:60 24:1 
165713,1,0:3 23:90 24:1 
165719,1,0:7 23:33 24:1 
165721,1,0:14 23:95 24:1 
165749,1,0:2 23:41 24:1 
165779,1,0:2 23:11 24:1 
165799,1,0:7 23:90 24:1 
165811,1,0:7 23:7 24:1 
165817,1,0:15 23:184 24:1 
165829,1,0:2 23:5 24:1 
165833,1,0:3 23:13 24:1 
165857,1,0:3 23:48 24:1 
165877,1,0:2 23:9 24:1 
165883,1,0:2 23:112 24:1 
165887,1,0:5 23:78 24:1 
165901,1,0:6 23:30 24:1 
165931,1,0:3 23:49 24:1 
165941,1,0:7 23:14 24:1 
165947,1,0:2 23:32 24:1 
165961,1,0:14 23:11 24:1 
165983,1,0:5 23:39 24:1 
166013,1,0:2 23:46 24:1 
166021,1,0:2 23:76 24:1 
166027,1,0:2 23:12 24:1 
166031,1,0:39 23:27 24:1 
166043,1,0:2 23:42 24:1 
166063,1,0:3 23:10 24:1 
166081,1,0:19 23:17 24:1 
166099,1,0:2 23:28 24:1 
166147,1,0:3 23:6 24:1 
166151,1,0:13 23:5 24:1 
166157,1,0:2 23:9 24:1 
166169,1,0:3 23:20 24:1 
166183,1,0:5 23:11 24:1 
166189,1,0:2 23:1 24:1 
166207,1,0:3 23:26 24:1 
166219,1,0:2 23:11 24:1 
166237,1,0:2 23:33 24:1 
166247,1,0:5 23:133 24:1 
166259,1,0:2 23:34 24:1 
166273,1,0:5 23:10 24:1 
166289,1,0:3 23:87 24:1 
166297,1,0:5 23:26 24:1 
166301,1,0:2 23:14 24:1 
166303,1,0:7 23:59 24:1 
166319,1,0:23 23:50 24:1 
166349,1,0:2 23:8 24:1 
166351,1,0:6 23:72 24:1 
166357,1,0:5 23:18 24:1 
166363,1,0:3 23:77 24:1 
166393,1,0:5 23:15 24:1 
166399,1,0:6 23:61 24:1 
166403,1,0:2 23:14 24:1 
166409,1,0:3 23:32 24:1 
166417,1,0:5 23:89 24:1 
166429,1,0:11 23:142 24:1 
166457,1,0:3 23:74 24:1 
166471,1,0:3 23:43 24:1 
166487,1,0:5 23:69 24:1 
166541,1,0:3 23:6 24:1 
166561,1,0:14 23:4 24:1 
